,COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,Predicted_CH4_per(10^4 Barrer),Predicted_CO4_per(10^4 Barrer),Predicted_H2S_per(10^4 Barrer)
114,linker102_N_linker39_CH_qzd_relaxed.cif,19.06952,16.35287,0.160501,7709.94,5.74177,0.942596,1,0.56043956,0.307692308,0.131868132,0,0,0,0,0,409,0.668300654,0.131868132,0.400879121,35.07447296,26.379007,46.853443
115,linker108_CH_linker83_N_uon_relaxed.cif,19.70432,15.86329,0.180137,7000.06,5.07291,0.942588,1,0.580645161,0.290322581,0.129032258,0,0,0,0,0,151,0.699074074,0.129032258,0.392258065,33.43977666,26.265697,47.762367
116,linker98_C_linker96_C_ins_relaxed.cif,20.67001,15.38603,0.160749,7181.14,5.71971,0.942571,1,0.590909091,0.345454545,0.063636364,0,0,0,0,0,355,0.682692308,0.063636364,0.193454545,35.20110319,25.40257,44.2367
117,linker108_CH_linker62_N_pcl_relaxed.cif,26.87933,22.47737,0.160203,7430.19,5.77854,0.942561,1,0.576923077,0.230769231,0.192307692,0,0,0,0,0,345,0.71875,0.192307692,0.584615385,36.95276595,26.728085,46.59318
118,linker99_C_linker89_C_dia_relaxed.cif,19.69248,16.61448,0.167156,7615.97,5.46771,0.942548,1,0.606060606,0.393939394,0,0,0,0,0,0,217,0.678125,0,0,32.78839828,23.987055,40.62365
119,linker111_C_linker76_C_dia_relaxed.cif,20.71822,17.10245,0.169748,6865.01,5.39551,0.942512,1,0.561403509,0.350877193,0.070175439,0,0,0,0,0.01754386,169,0.66015625,0.070175439,0.213333333,34.33755902,25.301271,44.086086
120,linker105_N_linker42_CH_lvt_relaxed.cif,24.44043,20.19265,0.165127,6512.52,5.61642,0.942499,1,0.533333333,0.233333333,0.133333333,0.1,1.333333333,0,0,0,185,0.72265625,0.233333333,0.749333333,36.71591639,28.058699,41.582706
121,linker108_NH_linker87_CO_lvt_relaxed.cif,24.86982,20.35779,0.164555,6507.87,5.60335,0.942479,1,0.551724138,0.310344828,0.068965517,0.068965517,1,0,0,0,177,0.69140625,0.137931034,0.446896552,37.81796508,26.436935,41.09317
122,linker94_C_linker94_C_nta_relaxed_interp_2.cif,28.33907,20.03254,0.162455,7438.6,5.64095,0.942473,1,0.615384615,0.384615385,0,0,0,0,0,0,1189,0.688078704,0,0,33.99036553,25.318035,37.387356
123,linker107_C_linker39_C_mer_relaxed.cif,30.80187,23.7409,0.162557,6728.66,5.68121,0.942435,1,0.551724138,0.275862069,0.172413793,0,0,0,0,0,689,0.672851563,0.172413793,0.524137931,35.23196041,27.711401,42.462273
124,linker103_CH_linker38_N_qzd_relaxed.cif,18.88678,16.20786,0.164442,7731.51,5.60538,0.942428,1,0.569892473,0.301075269,0.086021505,0.043010753,2,0,0,0,445,0.699685535,0.129032258,0.409462366,33.51301935,26.410177,48.620922
125,linker108_CH_linker84_N_qtz_relaxed.cif,17.43581,16.2882,0.183738,7026.38,4.9772,0.94242,1,0.518518519,0.296296296,0.185185185,0,0,0,0,0,211,0.62797619,0.185185185,0.562962963,31.10477018,29.457306,49.725433
126,linker111_C_linker94_C_bor_relaxed.cif,26.14083,18.06603,0.161012,7244.4,5.69038,0.94242,1,0.602150538,0.387096774,0,0,0,0,0,0.010752688,115,0.68452381,0,0,33.23754152,21.733898,36.01875
127,linker108_CH_linker95_N_sur_relaxed_interp_2.cif,27.3272,23.74172,0.163109,7870.73,5.61316,0.942359,1,0.634920635,0.317460317,0.047619048,0,0,0,0,0,469,0.7328125,0.047619048,0.144761905,34.025998,25.852354,44.30998
128,linker108_N_linker77_CH_uon_relaxed.cif,21.79002,16.94673,0.164066,7348.55,5.61908,0.942334,1,0.535714286,0.321428571,0.142857143,0,0,0,0,0,115,0.638888889,0.142857143,0.434285714,35.49876861,25.227411,45.73243
129,linker111_C_linker58_C_dia_relaxed.cif,20.82869,17.08469,0.170002,6875.17,5.38289,0.942331,1,0.561403509,0.350877193,0.070175439,0,0,0,0,0.01754386,169,0.66015625,0.070175439,0.213333333,34.4039045,25.301271,43.521732
130,linker108_CH_linker41_N_dia_relaxed.cif,19.73166,16.88454,0.181542,6907.91,5.02827,0.942321,1,0.586206897,0.275862069,0.103448276,0.034482759,3,0,0,0,197,0.724264706,0.137931034,0.433103448,32.69112584,26.818445,46.86777
131,linker103_C_linker38_C_dia_relaxed.cif,23.68523,19.33271,0.162134,7044.54,5.69222,0.942309,1,0.604938272,0.296296296,0.049382716,0.049382716,1,0,0,0,289,0.737244898,0.098765432,0.32,36.99771676,25.035774,39.04562
132,linker99_CH_linker49_N_gis_relaxed.cif,21.69614,16.83437,0.163953,7843.18,5.62234,0.942303,1,0.533333333,0.3,0.133333333,0.033333333,4,0,0,0,337,0.658203125,0.166666667,0.52,32.37157208,25.351095,48.943596
133,linker100_CH_linker42_N_gis_relaxed.cif,25.93552,20.36789,0.163228,6875.33,5.67794,0.94229,1,0.533333333,0.233333333,0.133333333,0.1,1.333333333,0,0,0,369,0.720703125,0.233333333,0.749333333,38.39007069,26.89625,43.429775
134,linker102_N_linker42_CH_sra_relaxed.cif,24.97716,20.28247,0.160036,6914.57,5.76872,0.942288,1,0.56626506,0.289156627,0.096385542,0.048192771,2,0,0,0,265,0.704787234,0.144578313,0.458795181,37.60120178,25.275602,44.237343
135,linker92_C_linker94_C_etg_relaxed.cif,19.56055,15.86652,0.182902,7360.05,4.93674,0.942286,1,0.625,0.375,0,0,0,0,0,0,169,0.704166667,0,0,33.67018149,24.648457,46.40923
136,linker107_CH_linker76_N_qtz_relaxed.cif,18.17978,16.95333,0.160475,7742.34,5.75854,0.942253,1,0.48,0.32,0.2,0,0,0,0,0,163,0.565972222,0.2,0.608,31.16547578,26.788256,41.684654
137,linker108_CO_linker81_NH_lvt_relaxed.cif,25.04441,19.72216,0.167053,6670.02,5.53344,0.942248,1,0.518518519,0.259259259,0.148148148,0.074074074,2,0,0,0,153,0.683035714,0.222222222,0.705185185,37.94340393,28.683239,43.062477
138,linker96_C_linker81_C_kgd-a_relaxed.cif,26.12463,24.51631,0.176266,8200.31,5.16549,0.942217,0,0.5625,0.3125,0.125,0,0,0,0,0,649,0.667695473,0.125,0.38,32.06054923,27.701605,49.693184
139,linker101_CH_linker83_N_lon_relaxed.cif,20.45706,16.94332,0.160604,7534.39,5.74221,0.942201,1,0.516129032,0.322580645,0.161290323,0,0,0,0,0,313,0.611328125,0.161290323,0.490322581,35.29162915,26.03945,46.22882
140,linker96_C_linker92_C_etn_relaxed.cif,28.17876,15.02156,0.189237,7054.77,4.77444,0.942189,1,0.6,0.333333333,0.066666667,0,0,0,0,0,301,0.696759259,0.066666667,0.202666667,37.15390632,26.632092,47.130405
141,linker103_CH_linker39_N_dia_relaxed_interp_2.cif,26.86895,22.04444,0.165328,6439.14,5.57061,0.942189,1,0.576470588,0.282352941,0.141176471,0,0,0,0,0,545,0.695153061,0.141176471,0.429176471,37.65265403,28.758984,46.008675
142,linker108_N_linker84_CH_qtz_relaxed.cif,17.38776,16.68494,0.190822,6937.58,4.77471,0.942188,1,0.518518519,0.296296296,0.185185185,0,0,0,0,0,211,0.62797619,0.185185185,0.562962963,32.23358101,30.293968,50.6116
143,linker92_CH_linker91_N_hee_relaxed.cif,37.77258,21.10006,0.186779,6474.34,4.91394,0.942161,1,0.454545455,0.181818182,0.363636364,0,0,0,0,0,217,0.602777778,0.363636364,1.105454545,35.82380447,26.641151,47.765774
144,linker108_C_linker30_C_lon_relaxed.cif,18.06711,16.48875,0.182838,6863.24,4.97502,0.94215,1,0.620689655,0.310344828,0.068965517,0,0,0,0,0,417,0.723958333,0.068965517,0.209655172,32.62856166,27.207748,49.154503
145,linker94_C_linker92_C_etg_relaxed.cif,19.56055,15.86652,0.182902,7360.05,4.93674,0.942136,1,0.625,0.375,0,0,0,0,0,0,169,0.704166667,0,0,33.67018149,24.648457,46.40923
146,linker108_C_linker19_C_gis_relaxed.cif,25.36645,17.96137,0.167148,7070.31,5.46163,0.942136,1,0.64516129,0.35483871,0,0,0,0,0,0,465,0.7265625,0,0,34.72088149,25.238646,39.721294
147,linker98_N_linker91_CH_tfk_relaxed.cif,18.73993,15.33408,0.177371,6978.31,5.16306,0.942119,1,0.549019608,0.31372549,0.137254902,0,0,0,0,0,293,0.654017857,0.137254902,0.417254902,32.5624696,26.837631,52.484352
148,linker99_C_linker89_C_lon_relaxed.cif,18.52494,16.65461,0.169485,7532.93,5.38159,0.942116,1,0.606060606,0.393939394,0,0,0,0,0,0,433,0.6765625,0,0,32.65171457,25.892529,43.490448
149,linker98_C_linker96_C_jea_relaxed.cif,23.22835,18.23422,0.160889,7156.91,5.71512,0.942114,1,0.590909091,0.345454545,0.063636364,0,0,0,0,0,355,0.682692308,0.063636364,0.193454545,36.60939807,24.894495,42.01162
150,linker105_NH_linker40_CO_qtz_relaxed.cif,22.89926,22.32008,0.161918,6738.88,5.73449,0.942102,1,0.526315789,0.236842105,0.105263158,0.131578947,0.8,0,0,0,349,0.727083333,0.236842105,0.772631579,40.09149621,26.245785,43.875244
151,linker108_C_linker89_C_qtz_relaxed.cif,19.92334,18.82327,0.187472,6890.23,4.84073,0.942087,1,0.628571429,0.371428571,0,0,0,0,0,0,373,0.706439394,0,0,33.9426249,25.16168,47.344555
152,linker104_CO_linker40_NH_qtz_relaxed.cif,21.88143,21.01127,0.161888,6919.88,5.73077,0.94208,1,0.512820513,0.230769231,0.102564103,0.153846154,0.666666667,0,0,0,88,0.733333333,0.256410256,0.841025641,39.55314408,25.42996,37.84369
153,linker108_N_linker1_CH_ukk_relaxed.cif,20.47643,15.5668,0.178616,7381.93,5.0991,0.942076,1,0.551724138,0.344827586,0.103448276,0,0,0,0,0,657,0.641601563,0.103448276,0.314482759,31.91914111,27.470669,51.08352
154,linker104_C_linker39_C_lvt_relaxed.cif,25.19947,22.72759,0.161822,6196.91,5.73383,0.942026,1,0.551724138,0.24137931,0.137931034,0.068965517,2,0,0,0,185,0.72265625,0.206896552,0.656551724,40.62824344,28.342144,44.813984
155,linker105_CH_linker42_N_gis_relaxed.cif,25.25578,19.19897,0.17085,6893.11,5.40544,0.942019,1,0.533333333,0.233333333,0.133333333,0.1,1.333333333,0,0,0,369,0.720703125,0.233333333,0.749333333,37.02110659,27.622562,44.989807
156,linker101_CH_linker42_N_gis_relaxed.cif,25.52244,19.81227,0.161599,6907.46,5.73619,0.942004,1,0.516129032,0.258064516,0.161290323,0.064516129,2.5,0,0,0,345,0.673828125,0.225806452,0.712258065,37.94113155,26.590393,43.434753
157,linker99_N_linker47_CH_lvt_relaxed.cif,22.68275,16.20125,0.166249,7357.96,5.52917,0.942001,1,0.571428571,0.314285714,0.114285714,0,0,0,0,0,217,0.678125,0.114285714,0.347428571,33.71444377,25.09573,45.886173
158,linker108_N_linker64_CH_uon_relaxed.cif,20.17887,16.78627,0.176509,7179.88,5.20006,0.941996,1,0.555555556,0.259259259,0.148148148,0.037037037,4,0,0,0,127,0.705555556,0.185185185,0.577777778,34.15714775,26.426271,51.950043
159,linker111_C_linker81_C_dia_relaxed.cif,20.61249,17.04225,0.171027,6858.76,5.34254,0.94196,1,0.561403509,0.350877193,0.070175439,0,0,0,0,0.01754386,169,0.66015625,0.070175439,0.213333333,34.28191948,25.570694,45.39282
160,linker100_C_linker30_C_qtz_relaxed.cif,20.48227,20.02968,0.160593,7163.57,5.7554,0.941932,1,0.571428571,0.321428571,0.071428571,0.035714286,2,0,0,0,265,0.690104167,0.107142857,0.34,37.43569931,25.541767,46.988194
161,linker96_C_linker58_C_kgd-a_relaxed.cif,25.80094,24.53004,0.17594,8252.95,5.18164,0.941884,0,0.5625,0.3125,0.125,0,0,0,0,0,649,0.667695473,0.125,0.38,31.96159663,27.109594,50.18722
162,linker108_NH_linker58_CO_lvt_relaxed.cif,24.39003,20.36989,0.168122,6443.96,5.49376,0.941856,1,0.518518519,0.259259259,0.148148148,0.074074074,2,0,0,0,153,0.683035714,0.222222222,0.705185185,38.03705405,27.252827,42.375538
163,linker99_N_linker4_CH_qtz_relaxed.cif,21.90532,21.04994,0.160013,7299.57,5.78179,0.941788,1,0.518518519,0.296296296,0.111111111,0.074074074,1.5,0,0,0,223,0.663690476,0.185185185,0.592592593,39.36206076,25.298399,44.99912
164,linker91_N_linker93_CH_xaa_relaxed.cif,34.5162,15.38195,0.161592,7481.31,5.71922,0.941783,1,0.504950495,0.297029703,0.198019802,0,0,0,0,0,497,0.609068627,0.198019802,0.601980198,32.58724255,27.077408,44.045296
165,linker98_CH_linker96_N_nox_relaxed_interp_3.cif,35.33376,24.876,0.172713,7304.08,5.29909,0.941777,1,0.554621849,0.327731092,0.117647059,0,0,0,0,0,1033,0.652146465,0.117647059,0.357647059,34.5763352,27.44225,41.449898
166,linker103_CH_linker54_N_dia_relaxed.cif,20.68202,17.39308,0.160606,7162.97,5.7527,0.941706,1,0.552941176,0.282352941,0.094117647,0.070588235,1.333333333,0,0,0,265,0.704787234,0.164705882,0.528941176,38.58774277,25.276243,45.23996
167,linker103_CH_linker36_N_irl_relaxed_interp_2.cif,28.08409,20.95663,0.162264,7767.16,5.66572,0.941694,1,0.578947368,0.336842105,0.084210526,0,0,0,0,0,593,0.673863636,0.084210526,0.256,34.3809228,25.765915,43.825294
168,linker99_N_linker2_CH_uni_relaxed.cif,26.29588,24.26476,0.162998,8085.58,5.64535,0.941673,1,0.538461538,0.346153846,0.076923077,0.038461538,2,0,0,0,109,0.648809524,0.115384615,0.366153846,34.56201273,22.540678,44.046135
169,linker99_CH_linker41_N_pcl_relaxed.cif,26.34279,21.1661,0.168028,7665.45,5.47444,0.941668,1,0.555555556,0.296296296,0.111111111,0.037037037,3,0,0,0,329,0.685416667,0.148148148,0.465185185,36.80502205,25.847916,47.920986
170,linker108_C_linker35_C_qtz_relaxed.cif,19.4982,19.00062,0.193915,6626.23,4.6872,0.941662,1,0.64516129,0.290322581,0.064516129,0,0,0,0,0,361,0.752083333,0.064516129,0.196129032,36.34657831,27.894161,48.336937
171,linker106_C_linker96_C_hof_relaxed.cif,23.20394,21.48074,0.1601,7207.57,5.75139,0.941643,1,0.564705882,0.341176471,0.094117647,0,0,0,0,0,253,0.658854167,0.094117647,0.286117647,36.11604712,24.341177,42.93273
172,linker108_NH_linker81_CO_lvt_relaxed.cif,24.19677,20.33599,0.168277,6413.78,5.48927,0.941627,1,0.518518519,0.259259259,0.148148148,0.074074074,2,0,0,0,153,0.683035714,0.222222222,0.705185185,38.28962589,26.503376,43.29455
173,linker103_CH_linker94_N_moc_relaxed.cif,20.29279,18.1183,0.164894,7493.92,5.5541,0.94162,1,0.609195402,0.356321839,0.034482759,0,0,0,0,0,295,0.695754717,0.034482759,0.104827586,34.33259047,24.153372,42.95313
174,linker108_N_linker28_CH_nfa_relaxed.cif,26.39503,21.31473,0.160146,7313.77,5.75549,0.941617,1,0.564102564,0.307692308,0.076923077,0.051282051,1.5,0,0,0,733,0.694128788,0.128205128,0.41025641,36.34503129,25.80282,44.437313
175,linker99_N_linker76_CH_vba_relaxed.cif,22.10711,15.93516,0.168726,7839.68,5.4519,0.941592,1,0.52173913,0.304347826,0.173913043,0,0,0,0,0,481,0.626302083,0.173913043,0.528695652,33.0692098,27.733822,50.091732
176,linker99_CH_linker47_N_gme_relaxed.cif,31.77672,23.83875,0.166857,7301.26,5.50412,0.941588,1,0.571428571,0.314285714,0.114285714,0,0,0,0,0,649,0.676041667,0.114285714,0.347428571,34.24761654,26.474691,43.738667
177,linker103_C_linker40_C_dia_relaxed.cif,23.80916,19.59885,0.160169,6969.65,5.76842,0.941587,1,0.636363636,0.25974026,0.051948052,0.051948052,1,0,0,0,305,0.778061224,0.103896104,0.336623377,38.66928157,24.844366,40.05652
178,linker92_C_linker94_C_etn_relaxed.cif,29.31974,15.81044,0.180629,7262.24,5.00518,0.941586,1,0.625,0.375,0,0,0,0,0,0,337,0.702083333,0,0,33.21350022,25.406189,45.373245
179,linker107_N_linker41_CH_qtz_relaxed.cif,20.76863,19.48853,0.167752,7188.08,5.49822,0.941575,1,0.517241379,0.310344828,0.137931034,0.034482759,4,0,0,0,229,0.636111111,0.172413793,0.537931034,37.06121221,26.540115,52.3711
180,linker106_N_linker41_CH_lon_relaxed.cif,21.10869,17.31797,0.164217,7044.66,5.61234,0.941568,1,0.483870968,0.322580645,0.161290323,0.032258065,5,0,0,0,281,0.585416667,0.193548387,0.601290323,36.38125193,26.320763,51.264984
181,linker108_CH_linker2_N_qtz_relaxed.cif,17.58506,16.33919,0.179766,7156.93,5.08583,0.941535,1,0.571428571,0.321428571,0.071428571,0.035714286,2,0,0,0,265,0.690104167,0.107142857,0.34,29.79373511,27.245497,50.081875
182,linker100_CO_linker58_NH_und_relaxed.cif,24.17608,22.06408,0.163041,6974.96,5.67858,0.941505,1,0.461538462,0.269230769,0.153846154,0.115384615,1.333333333,0,0,0,481,0.626302083,0.269230769,0.864615385,38.96968902,28.206686,47.971268
183,linker108_N_linker46_CH_gis_relaxed.cif,26.59057,19.51919,0.161142,7096.25,5.7239,0.941499,1,0.558823529,0.323529412,0.117647059,0,0,0,0,0,401,0.659539474,0.117647059,0.357647059,35.60605352,25.876175,43.098976
184,linker91_CH_linker94_N_ttd_relaxed_interp_2.cif,25.88811,20.80256,0.161256,7679.9,5.71328,0.941499,1,0.555555556,0.333333333,0.111111111,0,0,0,0,0,625,0.651041667,0.111111111,0.337777778,34.23755796,26.25656,43.2238
185,linker99_CH_linker42_N_qtz_relaxed.cif,20.79844,19.95628,0.182089,7226.51,5.04401,0.941459,1,0.551724138,0.24137931,0.137931034,0.068965517,2,0,0,0,277,0.721354167,0.206896552,0.656551724,34.34802434,26.515182,53.32226
186,linker108_CH_linker64_N_dia_relaxed.cif,19.29484,16.70995,0.177409,7013.19,5.16401,0.941437,1,0.555555556,0.259259259,0.148148148,0.037037037,4,0,0,0,169,0.704166667,0.185185185,0.577777778,34.33382979,26.290821,49.128826
187,linker99_N_linker88_CH_unj_relaxed.cif,23.60785,22.84309,0.161548,7453.64,5.70876,0.941436,1,0.518518519,0.333333333,0.074074074,0.074074074,1,0,0,0,433,0.644345238,0.148148148,0.48,36.24172758,25.886753,43.59361
188,linker108_CH_linker62_N_gis_relaxed.cif,23.49012,17.24581,0.166294,7290.72,5.54333,0.941387,1,0.576923077,0.230769231,0.192307692,0,0,0,0,0,345,0.71875,0.192307692,0.584615385,38.3552631,26.979532,46.998905
189,linker100_CH_linker39_N_gis_relaxed_interp_2.cif,31.68486,24.63254,0.162656,6779.6,5.67835,0.941377,1,0.529411765,0.264705882,0.176470588,0.029411765,6,0,0,0,769,0.667534722,0.205882353,0.637647059,37.02957318,27.63047,41.688816
190,linker111_C_linker76_C_lon_relaxed.cif,22.27187,18.56474,0.167179,6888.3,5.48537,0.941375,1,0.561403509,0.350877193,0.070175439,0,0,0,0,0.01754386,337,0.658203125,0.070175439,0.213333333,34.11850568,25.280605,45.82892
191,linker91_N_linker92_CH_hee_relaxed.cif,37.77258,21.10006,0.186779,6474.34,4.91394,0.941358,1,0.454545455,0.181818182,0.363636364,0,0,0,0,0,217,0.602777778,0.363636364,1.105454545,35.82380447,26.641151,47.765774
192,linker108_C_linker89_C_lvt_relaxed.cif,23.89744,19.02275,0.167412,7023.54,5.46187,0.941333,1,0.628571429,0.371428571,0,0,0,0,0,0,249,0.707386364,0,0,34.10546987,22.688854,41.18334
193,linker111_C_linker87_C_lon_relaxed.cif,22.37251,18.50401,0.164553,7179.26,5.55336,0.941327,1,0.590163934,0.393442623,0,0,0,0,0,0.016393443,385,0.668402778,0,0,32.40682032,23.986458,39.430176
194,linker99_N_linker1_CH_uni_relaxed.cif,24.71651,23.19289,0.162002,8229.9,5.66414,0.941302,1,0.518518519,0.37037037,0.111111111,0,0,0,0,0,100,0.595238095,0.111111111,0.337777778,33.79739803,21.9497,40.566437
195,linker95_N_linker91_CH_xaa_relaxed_interp_2.cif,24.76061,17.88566,0.163882,8565.8,5.60341,0.941283,1,0.590909091,0.295454545,0.113636364,0,0,0,0,0,1753,0.702323718,0.113636364,0.345454545,33.41909623,27.389357,45.650227
196,linker103_CH_linker96_N_moc_relaxed.cif,20.81256,17.23354,0.168552,7307.88,5.42942,0.941274,1,0.595238095,0.333333333,0.071428571,0,0,0,0,0,277,0.6925,0.071428571,0.217142857,34.52807836,25.24097,48.01313
197,linker107_C_linker39_C_gis_relaxed.cif,26.94037,17.36616,0.167448,6727.84,5.50785,0.941267,1,0.551724138,0.275862069,0.172413793,0,0,0,0,0,345,0.673828125,0.172413793,0.524137931,36.98729178,27.803324,45.12062
198,linker99_N_linker30_CH_gis_relaxed_interp_2.cif,25.42954,18.7232,0.168028,8069.15,5.45182,0.941203,1,0.545454545,0.333333333,0.121212121,0,0,0,0,0,737,0.639756944,0.121212121,0.368484848,34.50663546,28.063213,47.42957
199,linker92_C_linker94_C_zme_relaxed.cif,23.6949,21.23267,0.185089,7230.62,4.86481,0.9412,1,0.625,0.375,0,0,0,0,0,0,253,0.702777778,0,0,33.48980017,24.929752,47.363632
200,linker103_CH_linker39_N_unc_relaxed_interp_2.cif,28.56942,24.11237,0.165522,7155.54,5.56072,0.941192,1,0.576470588,0.282352941,0.141176471,0,0,0,0,0,273,0.696428571,0.141176471,0.429176471,35.16727419,25.590279,47.770855
201,linker99_CO_linker40_NH_cdl_relaxed.cif,19.9655,15.49344,0.16837,7262.28,5.47818,0.941191,1,0.540540541,0.243243243,0.108108108,0.108108108,1,0,0,0,465,0.7265625,0.216216216,0.700540541,36.06145768,26.76138,49.219856
202,linker99_N_linker41_CH_uni_relaxed.cif,25.52344,24.16511,0.180994,7659.39,5.04857,0.941162,1,0.555555556,0.296296296,0.111111111,0.037037037,3,0,0,0,124,0.688888889,0.148148148,0.465185185,35.16920851,25.425108,54.596516
203,linker108_C_linker15_C_qtz_relaxed.cif,20.61979,19.38799,0.180488,6904.94,5.04045,0.941162,1,0.606060606,0.363636364,0.03030303,0,0,0,0,0,331,0.689583333,0.03030303,0.092121212,30.5678029,25.143406,45.86089
204,linker108_N_linker65_CH_rho_relaxed.cif,44.36949,21.95129,0.160592,6933.51,5.76478,0.941159,1,0.592592593,0.185185185,0.222222222,0,0,0,0,0,1153,0.750651042,0.222222222,0.675555556,37.92768385,30.267553,43.693264
205,linker108_N_linker59_CH_uon_relaxed.cif,19.9015,16.58815,0.167555,7489.74,5.48597,0.941154,1,0.535714286,0.321428571,0.142857143,0,0,0,0,0,115,0.638888889,0.142857143,0.434285714,33.65398599,25.416275,46.770096
206,linker101_CH_linker39_N_umi_relaxed_interp_2.cif,32.13533,21.96068,0.162841,7275.69,5.66109,0.94115,1,0.514285714,0.285714286,0.2,0,0,0,0,0,1441,0.625434028,0.2,0.608,35.08332672,27.562311,44.476242
207,linker100_C_linker38_C_lvt_relaxed.cif,23.66359,20.62854,0.166814,6507.29,5.53503,0.941131,1,0.5625,0.28125,0.0625,0.09375,0.666666667,0,0,0,209,0.725694444,0.15625,0.5125,38.08628038,25.190222,44.39071
208,linker98_N_linker92_CH_tfb_relaxed.cif,27.43136,17.58465,0.166339,7112.21,5.51009,0.941102,1,0.574074074,0.351851852,0.074074074,0,0,0,0,0,985,0.661962366,0.074074074,0.225185185,33.48268257,25.832615,43.322803
209,linker101_N_linker42_CH_gis_relaxed.cif,24.32227,19.66164,0.164909,6857.64,5.61242,0.941089,1,0.516129032,0.258064516,0.161290323,0.064516129,2.5,0,0,0,345,0.673828125,0.225806452,0.712258065,37.13323632,26.722597,43.535614
210,linker109_C_linker58_C_dia_relaxed.cif,20.58762,16.59542,0.169208,6958.16,5.39583,0.941082,1,0.578947368,0.350877193,0.070175439,0,0,0,0,0,177,0.670454545,0.070175439,0.213333333,35.5413404,25.312693,45.361637
211,linker103_N_linker32_CH_qzd_relaxed.cif,18.90003,15.95341,0.160795,8109.43,5.73327,0.94108,1,0.52688172,0.344086022,0.129032258,0,0,0,0,0,361,0.613945578,0.129032258,0.392258065,34.24773181,26.16304,44.199615
212,linker108_N_linker84_CH_dia_relaxed.cif,18.40378,16.03297,0.181711,6926.99,5.02667,0.941067,1,0.518518519,0.296296296,0.185185185,0,0,0,0,0,141,0.629464286,0.185185185,0.562962963,32.16386521,26.461687,48.853405
213,linker99_CH_linker35_N_lvt_relaxed_interp_2.cif,25.14553,18.89959,0.180283,7687.25,5.05938,0.941043,1,0.571428571,0.314285714,0.114285714,0,0,0,0,0,433,0.6765625,0.114285714,0.347428571,34.31389823,27.873245,47.935093
