COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer)
21651N2.cif,9.6161,9.10674,1.65035,604.429,0.295635,0.512287,0,0.620155039,0.124031008,0.124031008,0.062015504,0,0.062015504,0,0.007751938,2,129,0.80625,0.246153846,0.830769231,4.489358677,0.045492981,0.515742176
18011N3.cif,5.65179,5.05599,0.889865,610.807,0.622094,0.471896,1,0.508474576,0.389830508,0.033898305,0.06779661,0,0,0,0,0.5,73,0.608333333,0.101694915,0.336271186,6.306790439,0.063837441,0.504973799
22031N2.cif,8.77977,8.26807,1.41755,590.226,0.329357,0.341553,0,0.566371681,0.14159292,0.212389381,0,0,0.07079646,0,0.008849558,0,93,0.7265625,0.280701754,0.919298246,3.629573921,0.093986034,0.493321461
15160N2.cif,7.45342,6.49041,0.980348,680.429,0.490255,0.232225,0,0.447368421,0.5,0.026315789,0.026315789,0,0,0,0,1,44.5,0.43627451,0.052631579,0.170526316,1.416158003,0.470545191,0.453123765
20540N2.cif,7.57719,7.23367,1.07152,812.451,0.460618,0.347489,0,0.512820513,0.358974359,0.076923077,0.051282051,0,0,0,0,1.5,74.5,0.620833333,0.125,0.4,3.200473565,0.125376321,0.446257637
21490N2.cif,8.6827,7.32397,1.10025,562.703,0.452205,0.26477,0,0.52892562,0.371900826,0.066115702,0.016528926,0,0.016528926,0,0,4,309,0.603515625,0.099173554,0.30677686,3.102458028,0.164440222,0.443903605
21650N2.cif,8.50883,7.98145,1.44448,592.334,0.32215,0.355472,0,0.60952381,0.076190476,0.152380952,0.076190476,0,0.076190476,0,0.00952381,2,105,0.8203125,0.301886792,1.018867925,3.600269116,0.077464831,0.427731294
13000N2.cif,7.65128,7.08936,1.59194,439.63,0.256304,0.293302,0,0.571428571,0,0.142857143,0,0,0.285714286,0,0,0,34,0.708333333,0.428571429,1.571428571,2.223352597,0.129382199,0.401179877
18121N3.cif,6.13559,6.06486,0.933924,901.888,0.529958,0.355431,1,0.569892473,0.387096774,0.043010753,0,0,0,0,0,0,137,0.646226415,0.043010753,0.130752688,2.996259616,0.132876281,0.394737416
20562N3.cif,6.56017,3.91589,1.09046,374.485,0.487354,0.495285,1,0.411764706,0.352941176,0,0.176470588,0,0,0.058823529,0,0,33,0.589285714,0.166666667,0.573333333,4.750526224,0.047115963,0.361068216
19242N3.cif,5.49367,5.17279,0.949397,477.893,0.545125,0.346662,1,0.584158416,0.356435644,0.03960396,0,0,0.01980198,0,0,0,157,0.665254237,0.059405941,0.199207921,3.899878029,0.088171214,0.338023184
18010N3.cif,5.77387,5.02763,0.831566,1101.03,0.68567,0.461678,1,0.526315789,0.403508772,0.035087719,0.035087719,0,0,0,0,1,73,0.608333333,0.070175439,0.227368421,5.859803079,0.047424705,0.318667751
19241N3.cif,5.14503,4.7741,0.871072,528.847,0.5842,0.299991,1,0.570093458,0.392523364,0.037383178,0,0,0,0,0,0,157,0.643442623,0.037383178,0.11364486,3.521739073,0.110879489,0.304779127
13180N3.cif,5.37236,4.11429,1.0494,908.247,0.489079,0.494038,1,0.510204082,0.326530612,0.081632653,0.081632653,0,0,0,0,1,33,0.66,0.163265306,0.528979592,6.226099822,0.029293831,0.2824283
16370N2.cif,6.73972,6.02452,1.03186,1003.55,0.504253,0.431063,0,0.5,0.25,0.25,0,0,0,0,0,0,16,0.666666667,0.25,0.76,3.558516145,0.052941156,0.250287082
19404N3.cif,5.87881,5.64925,0.769703,1345.04,0.773026,0.442599,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,73,0.629310345,0.075471698,0.229433962,4.667450877,0.052470489,0.249197122
19191N2.cif,6.09493,5.8438,0.829693,1059.54,0.676057,0.368769,0,0.473684211,0.473684211,0.01754386,0.01754386,0,0.01754386,0,0,1,230.5,0.474279835,0.052631579,0.169122807,4.610094899,0.058688875,0.247258959
19441N2.cif,4.88517,3.9633,1.26432,320.544,0.322862,0.296449,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0.006711409,0,101,0.63125,0.10738255,0.326442953,3.306232103,0.056053074,0.20746953
17156N2.cif,5.56789,4.91751,1.0499,606.568,0.44328,0.307537,0,0.455357143,0.4375,0.035714286,0.071428571,0,0,0,0,0.5,154,0.503267974,0.107142857,0.354285714,3.135776679,0.064034869,0.193651788
13181N3.cif,5.27018,4.18956,0.978324,1070.94,0.555256,0.501158,1,0.489795918,0.326530612,0.081632653,0.081632653,0,0,0.020408163,0,1,31,0.645833333,0.163265306,0.528979592,6.563295906,0.017750291,0.170607994
19440N2.cif,4.84433,3.91667,1.26899,301.337,0.319324,0.296336,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0.006711409,0,101,0.63125,0.10738255,0.326442953,3.275116537,0.044706093,0.164456348
18041N3.cif,4.77581,4.31835,1.11611,249.663,0.401897,0.211205,1,0.489361702,0.368794326,0.028368794,0.113475177,0,0,0,0,0.25,169,0.612318841,0.141843972,0.476595745,2.166710619,0.070553385,0.107632769
20541N2.cif,5.08862,4.83044,1.44221,229.999,0.274494,0.272703,0,0.482758621,0.344827586,0.103448276,0.068965517,0,0,0,0,1.5,50.5,0.601190476,0.166666667,0.533333333,1.860750655,0.03222715,0.070443845
21091N3.cif,4.79479,3.94341,0.972508,299.395,0.49651,0.313669,1,0.538461538,0.393162393,0.034188034,0.034188034,0,0,0,0,1,79,0.626984127,0.068376068,0.221538462,3.570491985,0.019967645,0.06495824
19150N2.cif,5.22249,4.45148,1.25415,591.079,0.363274,0.330842,0,0.444444444,0.222222222,0.222222222,0.111111111,0,0,0,0,2,16,0.666666667,0.333333333,1.057777778,3.184093332,0.015582503,0.061490449
21040N3.cif,5.08169,4.94969,1.03457,625.965,0.487545,0.340963,1,0.570247934,0.330578512,0.033057851,0.033057851,0,0.033057851,0,0,1,185,0.670289855,0.099173554,0.318677686,4.495267661,0.01045636,0.049524234
21430N2.cif,5.62049,4.52926,1.08977,333.217,0.44099,0.267593,0,0.50877193,0.315789474,0.052631579,0.122807018,0,0,0,0,0.428571429,116.5,0.66954023,0.175438596,0.58245614,2.422232732,0.014634837,0.030876489
13182N3.cif,6.14398,5.43904,1.05108,941.889,0.470735,0.433566,1,0.485714286,0.4,0.057142857,0.057142857,0,0,0,0,1,39,0.573529412,0.114285714,0.370285714,6.654143945,0.002617748,0.02370967
