COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4 Barrer)
19431N2.cif,12.86042,12.34923,0.796818,1523.32,0.769862,0.612629,0,0.617647059,0.352941176,0.029411765,0,0,0,0,0,0,119,0.708333333,0.029411765,0.089411765,0.671499982,5.930865593,5.806779372
16480N2.cif,18.52304,18.22152,0.567406,1951.76,1.26319,0.651894,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,59.5,0.661111111,0.111111111,0.337777778,0.691109302,8.281439584,6.323216254
16083N2.cif,15.85858,15.75194,0.514777,2894.15,1.41793,0.692622,0,0.560606061,0.363636364,0.075757576,0,0,0,0,0,0,191,0.64527027,0.075757576,0.23030303,0.845608002,7.109003775,6.401883933
21032N2.cif,20.31958,19.91146,0.645573,1570.5,1.06073,0.662611,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,130,0.677083333,0.037037037,0.112592593,0.894572391,2.233678961,2.553023395
19361N2.cif,33.24253,33.04876,0.38916,2234.58,2.08398,0.78555,0,0.571428571,0.333333333,0.047619048,0,0.047619048,0,0,0,0,100,0.694444444,0.047619048,0.144761905,1.0889619,10.31695543,10.25842807
18060N2.cif,15.65893,15.42821,0.740757,1860.28,0.840573,0.554997,0,0.4,0.44,0.08,0.08,0,0,0,0,1,49,0.408333333,0.16,0.5184,0.554242483,26.90418466,18.31051658
20671N2.cif,15.23076,14.98879,0.888223,1326.83,0.675664,0.658086,0,0.619047619,0.357142857,0.023809524,0,0,0,0,0,0,147,0.706730769,0.023809524,0.072380952,0.705599945,7.579485368,9.337217483
17180N2.cif,13.08541,12.65155,0.526629,2446.75,1.39681,0.657643,0,0.534883721,0.348837209,0.093023256,0.023255814,0,0,0,0,4,88,0.637681159,0.11627907,0.362790698,0.750084782,3.618116571,2.807387958
16312N2.cif,18.55352,17.47396,0.338509,4349.22,2.4472,0.853151,0,0.555555556,0.351851852,0.074074074,0.018518519,0,0,0,0,4,79,0.658333333,0.092592593,0.288888889,1.659450729,5.479183238,7.843156149
19411N2.cif,36.19593,36.03691,0.522701,1864.73,1.42425,0.727679,0,0.607142857,0.357142857,0.035714286,0,0,0,0,0,0,283,0.693627451,0.035714286,0.108571429,0.852358357,10.63262781,10.296048
19570N2.cif,18.27023,17.93011,0.579217,1913.44,1.2126,0.652864,0,0.581395349,0.348837209,0.069767442,0,0,0,0,0,0,135,0.675,0.069767442,0.212093023,0.708386726,10.71700932,8.57477227
16120N2.cif,16.08953,15.75495,0.682814,1723.1,0.999979,0.627858,0,0.47826087,0.304347826,0.130434783,0.086956522,0,0,0,0,1.5,41.5,0.628787879,0.217391304,0.695652174,0.640217266,3.762052987,3.084115903
16050N2.cif,15.08117,14.72412,0.763077,1424.44,0.86969,0.62874,0,0.553191489,0.212765957,0.106382979,0.085106383,0,0,0.042553191,0,1.25,80,0.769230769,0.189473684,0.609684211,0.537077183,3.644858043,2.805248418
20031N2.cif,16.09988,15.64103,0.799548,1237.63,0.737066,0.439893,0,0.431372549,0.37254902,0.078431373,0.098039216,0,0,0.019607843,0,0.8,139,0.526515152,0.176470588,0.575686275,0.371833285,7.022101056,2.742972677
18083N2.cif,18.16021,17.98332,0.549072,2359.08,1.33134,0.65285,0,0.533333333,0.366666667,0.066666667,0.033333333,0,0,0,0,2,161,0.62890625,0.099173554,0.314710744,0.739751447,3.570255792,2.827759123
20160N2.cif,25.57282,25.18439,0.516247,2007.32,1.42734,0.647799,0,0.514285714,0.4,0.028571429,0.057142857,0,0,0,0,0.5,130,0.601851852,0.085714286,0.283428571,0.685351571,5.101809455,3.492609346
16100N2.cif,18.50904,18.21597,0.575807,1915.73,1.23673,0.654306,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,59.5,0.661111111,0.111111111,0.337777778,0.691406596,6.940798338,5.400268316
21181N2.cif,27.50399,27.30368,0.410128,2461.57,1.92047,0.73944,0,0.529411765,0.352941176,0.117647059,0,0,0,0,0,0,67,0.62037037,0.117647059,0.357647059,0.973830649,8.445139948,7.449501308
19470N2.cif,31.50293,31.32681,0.511426,2059.61,1.43282,0.685452,0,0.569892473,0.365591398,0.064516129,0,0,0,0,0,0,415,0.652515723,0.064516129,0.196129032,0.76702945,7.239098874,5.813945402
08010N2.cif,8.38514,7.65138,0.880672,506.808,0.613373,0.287492,0,0.421052632,0.421052632,0,0.105263158,0,0,0.052631579,0,0,49,0.510416667,0.105263158,0.362105263,0.133040706,3.260949056,0.328082494
13120N2.cif,13.74602,13.41737,0.630497,1932.92,1.07731,0.593087,0,0.582089552,0.358208955,0.059701493,0,0,0,0,0,0,53,0.679487179,0.059701493,0.181492537,0.657402978,5.945047134,4.365187965
16070N2.cif,16.96964,16.65922,0.69272,2043.62,0.984958,0.628433,0,0.391304348,0.391304348,0.086956522,0.130434783,0,0,0,0,0.666666667,49,0.453703704,0.217391304,0.713043478,0.712958757,5.462032069,5.063489493
18033N2.cif,15.91973,15.50715,0.509455,2682.76,1.43459,0.708592,0,0.546666667,0.4,0.053333333,0,0,0,0,0,0,201,0.612804878,0.053333333,0.162133333,1.107097924,4.731578043,5.648181819
21052N2.cif,18.66837,17.72865,0.378504,3660.02,2.11665,0.765182,0,0.539325843,0.404494382,0.02247191,0.033707865,0,0,0,0,0.666666667,237,0.6171875,0.056179775,0.184269663,1.165338372,8.509819152,8.578713161
19451N2.cif,33.81681,33.58969,0.354589,2405.41,2.29455,0.769095,0,0.528735632,0.402298851,0.057471264,0.011494253,0,0,0,0,5,164.5,0.596014493,0.068965517,0.214252874,1.099378897,17.24141839,15.43974718
19351N2.cif,24.79884,24.55797,0.596792,1523.24,1.15028,0.611712,0,0.620689655,0.344827586,0.034482759,0,0,0,0,0,0,154,0.712962963,0.034482759,0.104827586,0.631582554,7.152654407,4.925858259
16201N2.cif,12.95641,12.03827,0.596112,2360.66,1.24027,0.626188,0,0.428571429,0.285714286,0.071428571,0.178571429,0.035714286,0,0,0,0.4,46,0.638888889,0.25,0.831428571,0.606327001,4.786374788,3.235644254
18112N2.cif,16.94837,16.60555,0.737921,1581.42,0.912564,0.718239,0,0.622222222,0.288888889,0.044444444,0.044444444,0,0,0,0,1,169,0.754464286,0.088888889,0.288,0.844777883,5.343782095,7.146356534
20050N2.cif,26.26799,26.02613,0.48873,2017.29,1.55558,0.722813,0,0.567164179,0.343283582,0.059701493,0.029850746,0,0,0,0,2,205,0.674342105,0.089552239,0.284179104,0.83486206,8.965221264,7.897420113
21051N2.cif,19.78271,19.03146,0.365699,3885.19,2.20865,0.78702,0,0.568421053,0.378947368,0.021052632,0.031578947,0,0,0,0,0.666666667,285,0.659722222,0.052631579,0.172631579,1.285169559,7.222466909,7.979397186
20392N2.cif,27.4266,27.19968,0.471421,2109.24,1.62335,0.73086,0,0.588235294,0.338235294,0.058823529,0,0.014705882,0,0,0,0,221,0.690625,0.058823529,0.178823529,0.898232551,10.67334982,9.866138372
20530N2.cif,19.42127,18.96217,0.536625,2922.65,1.41056,0.743349,0,0.568965517,0.25862069,0.068965517,0.103448276,0,0,0,0,0.666666667,197,0.746212121,0.172413793,0.565517241,1.173132553,3.49597839,4.886456526
21200N2.cif,22.25008,21.9532,0.496452,2157.24,1.51962,0.710967,0,0.555555556,0.333333333,0.074074074,0.037037037,0,0,0,0,2,161,0.670833333,0.111111111,0.352592593,0.864734673,5.634431584,5.136582186
14020N2.cif,25.68704,25.30476,0.509823,2263,1.45407,0.685238,0,0.567567568,0.378378378,0.054054054,0,0,0,0,0,0,163,0.646825397,0.054054054,0.164324324,0.861049681,7.210120589,6.478077689
20330N2.cif,30.97191,30.76962,0.372581,2447.06,2.15287,0.752878,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,1.034076246,5.659973126,4.903732738
16142N2.cif,31.14894,30.95031,0.374905,2439.49,2.14332,0.758789,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,1.064110511,9.249544866,8.363034839
16032N2.cif,22.30685,21.78847,0.388373,2801.55,2.07311,0.725767,0,0.491525424,0.389830508,0.084745763,0.033898305,0,0,0,0,2.5,98.5,0.566091954,0.118644068,0.374237288,0.993421288,9.689130251,8.10361975
19231N2.cif,11.56769,10.67044,0.537007,3078.17,1.34531,0.706929,0,0.558441558,0.376623377,0.051948052,0.012987013,0,0,0,0,4,221,0.64244186,0.064935065,0.202597403,0.967492224,3.08709361,3.386628644
19560N2.cif,21.86424,21.77168,0.479614,2574.9,1.54699,0.690956,0,0.483870968,0.451612903,0.032258065,0.032258065,0,0,0,0,1,94,0.522222222,0.064516129,0.209032258,0.86235859,4.582926407,3.911898447
17220N2.cif,22.19192,21.85306,0.483209,2600.4,1.54654,0.664661,0,0.46875,0.4375,0.03125,0.03125,0.03125,0,0,0,1,94,0.522222222,0.0625,0.2025,0.809827713,7.25791155,5.638376442
16171N2.cif,17.56245,17.18023,0.641115,1844.99,1.10127,0.653303,0,0.595744681,0.276595745,0.042553191,0,0,0.085106383,0,0,0,153,0.683035714,0.127659574,0.468085106,0.698731619,6.053878996,5.291871299
14080N2.cif,34.47645,34.30932,0.400887,2099.23,2.01314,0.791784,0,0.545454545,0.272727273,0.045454545,0.090909091,0,0,0.045454545,0,0.5,106,0.736111111,0.136363636,0.450909091,1.068413662,10.34732398,10.48119318
18031N2.cif,11.6937,10.85254,0.650729,2152.6,1.01016,0.634725,0,0.573333333,0.373333333,0.026666667,0.026666667,0,0,0,0,1,229,0.665697674,0.053333333,0.1728,0.991413814,2.47292426,3.024587113
20630N2.cif,25.99705,25.8776,0.527893,2208.81,1.37232,0.693984,0,0.547619048,0.380952381,0.071428571,0,0,0,0,0,0,172,0.623188406,0.071428571,0.217142857,0.860586389,7.675240312,7.227637568
15220N2.cif,11.19018,10.72475,0.764041,1668.7,0.817574,0.575285,0,0.588235294,0.294117647,0.117647059,0,0,0,0,0,0,43,0.716666667,0.117647059,0.357647059,0.610205594,4.495659498,3.601503656
16230N2.cif,12.37,11.93487,0.792045,1485.28,0.786243,0.540122,0,0.526315789,0.315789474,0.105263158,0.052631579,0,0,0,0,2,40,0.666666667,0.157894737,0.501052632,0.528510146,6.203264693,4.189188633
15183N2.cif,27.37273,27.15264,0.560685,1609.48,1.34792,0.717629,0,0.567567568,0.216216216,0.081081081,0.108108108,0,0,0.027027027,0,0.75,131,0.779761905,0.187919463,0.614228188,0.720082444,11.73077763,10.15178693
20200N2.cif,31.90137,31.82555,0.45887,2355.17,1.66753,0.803131,0,0.574468085,0.382978723,0.042553191,0,0,0,0,0,0,211,0.651234568,0.042553191,0.129361702,1.239428709,14.01697067,19.12345338
20341N2.cif,24.23241,24.02399,0.519784,1863.47,1.38969,0.660437,0,0.611111111,0.333333333,0.055555556,0,0,0,0,0,0,94,0.712121212,0.055555556,0.168888889,0.692922767,5.721031065,4.064695255
17152N2.cif,23.3108,23.23814,0.516977,1926.4,1.42002,0.687176,0,0.49704142,0.408284024,0.041420118,0.053254438,0,0,0,0,0.777777778,96.5,0.574404762,0.094674556,0.309112426,0.769580992,11.98776298,9.78917823
20000N2.cif,20.51653,20.16798,0.455957,2943.02,1.69915,0.746383,0,0.552380952,0.361904762,0.076190476,0,0.00952381,0,0,0,0,149,0.642241379,0.076190476,0.231619048,1.125321999,4.242169766,4.852494266
18140N2.cif,18.52351,17.97835,0.40444,3142.25,1.93913,0.756507,0,0.545454545,0.409090909,0.045454545,0,0,0,0,0,0,59,0.614583333,0.045454545,0.138181818,1.114405841,6.741737697,6.865889892
19190N2.cif,11.88222,11.38463,0.574363,2909.5,1.24378,0.656834,0,0.534246575,0.383561644,0.02739726,0.02739726,0,0.02739726,0,0,1,189,0.605769231,0.082191781,0.264109589,0.897295743,3.15583903,3.19085509
18150N2.cif,13.78326,13.45082,0.92742,1334.76,0.66134,0.549783,0,0.553846154,0.169230769,0.092307692,0.092307692,0,0.092307692,0,0,1,53,0.736111111,0.276923077,0.889846154,0.514755393,6.753776346,5.294560255
16002N2.cif,35.8627,35.70086,0.417252,1937.81,1.91132,0.780556,0,0.653846154,0.230769231,0,0.076923077,0,0,0.038461538,0,0,169,0.828431373,0.076923077,0.264615385,1.013278562,11.83436523,11.66516448
17050N2.cif,24.86396,24.59168,0.4697,2224.54,1.61793,0.709679,0,0.52,0.4,0.04,0,0.04,0,0,0,0,94,0.602564103,0.04,0.1216,0.891172858,13.10042459,11.62369986
17210N2.cif,17.39366,17.09611,0.650728,1687.48,1.04855,0.637238,0,0.592592593,0.296296296,0.074074074,0.037037037,0,0,0,0,2,70,0.729166667,0.111111111,0.352592593,0.640921025,7.543401974,5.988078433
13130N2.cif,43.9063,43.78181,0.375995,1842.67,2.19998,0.805243,0,0.575757576,0.242424242,0.03030303,0.121212121,0,0,0.03030303,0,0.25,178,0.780701754,0.151515152,0.509090909,1.103314863,17.0551324,17.0168097
19480N2.cif,22.62047,22.03293,0.488964,2476.41,1.52208,0.69564,0,0.525,0.425,0.05,0,0,0,0,0,0,145,0.575396825,0.05,0.152,0.906565544,8.604501749,7.925030063
07000N2.cif,31.52022,31.34049,0.44676,1936.58,1.74317,0.763616,0,0.571428571,0.285714286,0,0.095238095,0,0,0.047619048,0,0,109,0.756944444,0.095238095,0.327619048,0.953090042,12.89462178,12.52294268
08013N2.cif,14.70932,14.32867,0.737315,1698.86,0.891478,0.645909,0,0.5,0.2,0,0.2,0,0,0.1,0,0,49,0.816666667,0.2,0.688,0.695913401,8.132761489,8.05067308
11030N2.cif,20.45694,18.68643,0.361779,4033.4,2.24767,0.822248,0,0.566037736,0.358490566,0.075471698,0,0,0,0,0,0,79,0.658333333,0.075471698,0.229433962,1.556023614,6.861647238,9.486484486
20142N2.cif,10.41381,9.98995,0.688552,1942.43,0.942268,0.561091,0,0.575757576,0.363636364,0.03030303,0.03030303,0,0,0,0,1,103,0.677631579,0.060606061,0.196363636,0.651061467,2.441950476,1.83460867
20340N2.cif,19.61233,19.36474,0.60802,1736.2,1.1173,0.592504,0,0.634408602,0.301075269,0.064516129,0,0,0,0,0,0,88,0.745762712,0.064516129,0.196129032,0.552262421,12.09075726,7.184932571
19101N2.cif,18.31073,18.02008,0.754903,1425.03,0.883504,0.647613,0,0.642857143,0.214285714,0,0.142857143,0,0,0,0,0,91,0.842592593,0.142857143,0.491428571,0.623736826,4.602972675,4.192383885
13122N2.cif,27.83853,27.70121,0.402122,2336.28,1.95995,0.757596,0,0.6,0.392307692,0.007692308,0,0,0,0,0,0,105.5,0.676282051,0.007692308,0.023384615,1.061026166,7.921253126,7.647685908
13170N2.cif,25.51802,24.69244,0.309017,4128.08,2.75823,0.906642,0,0.551724138,0.287356322,0.091954023,0.045977011,0,0,0.022988506,0,2,135,0.703125,0.137931034,0.437701149,2.003972685,15.99448312,26.82222269
19145N2.cif,14.51615,14.17649,0.917661,1269.4,0.639452,0.520802,0,0.588235294,0.235294118,0.058823529,0.117647059,0,0,0,0,0.5,94,0.783333333,0.176470588,0.583529412,0.446078812,11.00685105,7.008807849
16057N2.cif,25.10039,25.04365,0.581344,1658.6,1.25956,0.726554,0,0.559585492,0.196891192,0.010362694,0.124352332,0.046632124,0,0.062176166,0,0.083333333,178,0.824074074,0.134715026,0.459274611,0.780020731,7.305505939,7.18905964
16081N2.cif,16.0767,15.93388,0.536196,2751.54,1.3526,0.67041,0,0.560606061,0.363636364,0.075757576,0,0,0,0,0,0,191,0.64527027,0.075757576,0.23030303,0.790983586,4.916916918,4.175792842
11020N2.cif,15.98839,15.60159,0.572273,2199.53,1.23682,0.619224,0,0.545454545,0.363636364,0.090909091,0,0,0,0,0,0,46,0.638888889,0.090909091,0.276363636,0.691755531,5.220696935,3.822493101
20473N2.cif,55.49799,55.44839,0.262559,2359.27,3.28726,0.848138,0,0.571428571,0.387755102,0,0.040816327,0,0,0,0,0,223,0.663690476,0.040816327,0.140408163,1.509155969,28.77040485,28.87939434
20640N2.cif,19.49447,19.18321,0.589948,1949.5,1.16237,0.640679,0,0.584415584,0.376623377,0.038961039,0,0,0,0,0,0,179.5,0.664814815,0.038961039,0.118441558,0.713661796,3.199491048,2.577757867
19061N2.cif,16.249,16.14031,0.560777,2027.57,1.25975,0.655404,0,0.54368932,0.40776699,0.038834951,0.009708738,0,0,0,0,4,69,0.616071429,0.048543689,0.151456311,0.745240291,3.75412516,3.071276423
18160N2.cif,18.87398,18.59478,0.57606,1912.5,1.22907,0.644504,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,59.5,0.661111111,0.111111111,0.337777778,0.670073504,4.563122286,3.390724004
16351N2.cif,23.4697,23.24713,0.607177,1848.03,1.18354,0.705376,0,0.5,0.307692308,0,0.115384615,0.038461538,0,0.038461538,0,0,109,0.698717949,0.115384615,0.396923077,0.799643775,5.969898944,6.106805414
16055N2.cif,21.95248,21.69719,0.545051,1791.26,1.35895,0.725018,0,0.581818182,0.254545455,0,0.109090909,0,0,0.054545455,0,0,201,0.78515625,0.109090909,0.375272727,0.816682011,8.259619325,7.961841022
20401N2.cif,16.85759,16.50094,0.377713,6049.48,2.12018,0.831551,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,1.54605016,7.150315913,10.37084596
15185N2.cif,28.61691,28.45106,0.54517,1649.75,1.39509,0.728375,0,0.558823529,0.205882353,0.088235294,0.117647059,0,0,0.029411765,0,0.75,119,0.782894737,0.204379562,0.668029197,0.755872351,5.898861576,5.288325705
19413N2.cif,32.32912,32.14472,0.426492,2057.91,1.89307,0.782012,0,0.55,0.3,0.1,0,0.05,0,0,0,0,91,0.689393939,0.1,0.304,1.010812775,18.23423127,18.36102991
17040N2.cif,12.95632,12.51715,0.736546,1578.94,0.846655,0.561787,0,0.594594595,0.351351351,0.054054054,0,0,0,0,0,0,241,0.684659091,0.054054054,0.164324324,0.593626813,4.253044779,3.120323168
21120N2.cif,34.42603,34.30552,0.350024,2277.67,2.35824,0.791398,0,0.490909091,0.363636364,0.072727273,0.072727273,0,0,0,0,1,97,0.598765432,0.145454545,0.471272727,1.150371566,18.02393988,17.15517652
20653N2.cif,9.20487,8.54166,1.02561,1286.01,0.550287,0.496161,0,0.545454545,0.340909091,0.068181818,0,0,0.045454545,0,0,0,89.5,0.621527778,0.113636364,0.365,0.435569285,2.861461333,1.894368879
20450N2.cif,14.87352,14.64627,0.514154,2587.73,1.39585,0.646248,0,0.590909091,0.386363636,0.022727273,0,0,0,0,0,0,139,0.668269231,0.022727273,0.069090909,0.804922299,3.395323152,2.712327049
19360N2.cif,27.67707,27.47121,0.478197,2012.54,1.62891,0.80291,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,1.089644651,8.106608069,10.13006735
08012N2.cif,12.73227,12.23712,0.736984,1910.32,0.864605,0.541789,0,0.461538462,0.307692308,0,0.153846154,0,0,0.076923077,0,0,49,0.680555556,0.153846154,0.529230769,0.519514819,7.660778944,4.746501952
20181N2.cif,19.00793,18.58985,0.588678,1879.06,1.23545,0.632524,0,0.548387097,0.290322581,0.064516129,0,0,0.096774194,0,0,0,64,0.62745098,0.161290323,0.581290323,0.621264632,3.62009226,2.501299141
21170N2.cif,30.22016,30.03446,0.361855,2533.5,2.20707,0.737081,0,0.529411765,0.392156863,0.078431373,0,0,0,0,0,0,97,0.598765432,0.078431373,0.238431373,1.036538655,10.87749721,8.982119494
19540N2.cif,23.24133,22.98354,0.770136,1353.67,0.858523,0.681149,0,0.6,0.342857143,0.057142857,0,0,0,0,0,0,175,0.694444444,0.057142857,0.173714286,0.791723845,2.691027117,3.338227251
18080N2.cif,20.75693,20.3011,0.495478,2247.61,1.54562,0.773081,0,0.576923077,0.346153846,0.076923077,0,0,0,0,0,0,161,0.670833333,0.076190476,0.231619048,1.023888446,9.607675844,11.25472559
19482N2.cif,14.41536,13.95697,0.700732,1905.08,0.927059,0.564521,0,0.518987342,0.405063291,0.063291139,0,0,0.012658228,0,0,0,140.5,0.571138211,0.075949367,0.24278481,0.550326844,2.885995636,1.87656223
21011N2.cif,25.69576,25.42451,0.429535,2282.69,1.82639,0.746369,0,0.541666667,0.375,0.041666667,0.041666667,0,0,0,0,1,100,0.641025641,0.083333333,0.27,0.964054685,14.3487324,13.24591326
17181N2.cif,20.9203,20.57924,0.492864,2460.68,1.54805,0.650461,0,0.4,0.4,0.1,0.1,0,0,0,0,1,43,0.447916667,0.2,0.648,0.730618865,3.224764121,2.256065712
18090N2.cif,24.82011,24.69607,0.452534,2034.74,1.70489,0.751625,0,0.606060606,0.303030303,0,0.060606061,0,0,0.03030303,0,0,181,0.754166667,0.060606061,0.208484848,0.90813909,9.625844087,8.880924436
20311N2.cif,34.43726,33.82956,0.169088,7869.73,5.35816,0.913189,0,0.565217391,0.391304348,0.043478261,0,0,0,0,0,0,100,0.641025641,0.042857143,0.130285714,2.62797506,18.50695799,22.43077546
16058N2.cif,22.92273,22.67603,0.606977,1693.79,1.19481,0.712453,0,0.557692308,0.211538462,0.038461538,0.115384615,0.019230769,0,0.057692308,0,0.333333333,93,0.801724138,0.153846154,0.513846154,0.77136807,9.141952416,9.108431978
15031N2.cif,24.82664,24.58827,0.454279,2129.51,1.69922,0.738781,0,0.567567568,0.324324324,0.027027027,0.054054054,0,0,0.027027027,0,0.5,89.5,0.71031746,0.081081081,0.268108108,0.910488072,8.645135515,7.890399554
20161N2.cif,23.75775,23.46285,0.642119,1505.72,1.03458,0.545866,0,0.567567568,0.378378378,0.027027027,0.027027027,0,0,0,0,1,166,0.658730159,0.054054054,0.175135135,0.4534305,9.269079134,4.400109002
16381N2.cif,31.20946,31.02175,0.384282,2370.73,2.07827,0.762661,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,1.032872869,9.094759758,8.223074651
12020N2.cif,18.52902,18.25823,0.780161,1355.02,0.847107,0.635859,0,0.587155963,0.220183486,0.073394495,0.073394495,0,0,0.036697248,0.009174312,1,101,0.7890625,0.146788991,0.47559633,0.555644671,9.261499567,7.624968858
21012N2.cif,30.63543,30.3537,0.320409,2741.09,2.56866,0.745548,0,0.531914894,0.340425532,0.042553191,0.085106383,0,0,0,0,0.5,100,0.666666667,0.127659574,0.42212766,1.125910567,4.532312797,3.64098288
16440N2.cif,27.50664,27.31084,0.416732,2280.92,1.86695,0.70209,0,0.52,0.4,0.04,0.04,0,0,0,0,1,94,0.602564103,0.08,0.2592,0.871140332,9.280698736,7.065338676
16020N2.cif,21.2104,20.89314,0.557269,1985.57,1.3353,0.629764,0,0.4,0.35,0.1,0.15,0,0,0,0,0.666666667,49,0.510416667,0.25,0.82,0.633768942,7.014408173,4.6599285
20310N2.cif,28.9663,28.4364,0.207679,5840.48,4.29143,0.905505,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,0,76,0.633333333,0.054545455,0.165818182,2.240651825,11.58121531,14.57560196
16040N2.cif,7.15556,6.64559,0.762552,1538.64,0.800995,0.48708,0,0.583333333,0.361111111,0.055555556,0,0,0,0,0,0,57,0.678571429,0.055555556,0.168888889,0.635158596,2.218217101,1.563041617
14100N2.cif,17.12286,16.83337,0.521556,2376.93,1.35425,0.643727,0,0.545454545,0.363636364,0.090909091,0,0,0,0,0,0,46,0.638888889,0.090909091,0.276363636,0.748634954,8.243870338,6.18897139
20420N2.cif,12.1459,11.7271,0.905073,1095.44,0.639551,0.410059,0,0.666666667,0.166666667,0.083333333,0.083333333,0,0,0,0,1,82,0.854166667,0.166666667,0.54,0.279142997,4.296236329,1.329411429
16140N2.cif,25.66942,25.15091,0.467001,2505.63,1.64877,0.691698,0,0.538461538,0.358974359,0.051282051,0.051282051,0,0,0,0,1,163,0.646825397,0.102564103,0.332307692,0.874839259,7.499155255,6.32979274
20051N2.cif,26.26799,26.02613,0.51313,1922.2,1.47943,0.719602,0,0.575757576,0.333333333,0.060606061,0.03030303,0,0,0,0,2,209,0.6875,0.090225564,0.286315789,0.811523157,9.375577628,8.39137771
13150N2.cif,22.85845,22.64663,0.594918,1711.5,1.19727,0.697785,0,0.529411765,0.352941176,0.058823529,0.058823529,0,0,0,0,1,70,0.648148148,0.117647059,0.381176471,0.745084195,9.417920693,8.70068948
19341N2.cif,10.08199,9.59196,0.83812,1466.1,0.696798,0.536398,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,0,44.5,0.674242424,0.052631579,0.16,0.565781759,3.141266009,2.386500672
19230N2.cif,18.893,18.75752,0.50258,2186.77,1.4738,0.698648,0,0.558441558,0.376623377,0.051948052,0.012987013,0,0,0,0,4,221,0.64244186,0.064935065,0.202597403,0.826919414,12.0556329,10.45517668
15110N2.cif,29.29451,29.11054,0.480027,1904.35,1.58595,0.745289,0,0.611111111,0.222222222,0,0.111111111,0,0,0.055555556,0,0,109,0.825757576,0.111111111,0.382222222,0.850028453,13.32553448,12.10383593
07001N2.cif,9.14896,8.56216,0.996063,1103.24,0.532637,0.492922,0,0.571428571,0.214285714,0,0.142857143,0,0,0.071428571,0,0,40,0.833333333,0.142857143,0.491428571,0.560220572,2.129849905,1.749796776
16420N2.cif,16.9452,16.60334,0.753397,1434.61,0.84638,0.524342,0,0.458333333,0.375,0.083333333,0.083333333,0,0,0,0,1,73,0.553030303,0.166666667,0.54,0.420545903,3.45569316,1.714753362
17151N2.cif,24.50352,24.38006,0.510773,1931.55,1.44409,0.69313,0,0.5,0.403614458,0.042168675,0.054216867,0,0,0,0,0.777777778,96.5,0.581325301,0.096385542,0.314698795,0.799964223,8.166097732,6.907840743
16311N2.cif,9.3168,8.67349,0.489988,3859.01,1.53424,0.777907,0,0.551282051,0.346153846,0.076923077,0.025641026,0,0,0,0,3,113,0.656976744,0.102564103,0.322051282,1.318106915,3.089951169,4.63692348
15181N2.cif,31.97817,31.79613,0.520358,1584.98,1.4746,0.738617,0,0.587570621,0.225988701,0.06779661,0.09039548,0,0,0.02259887,0.005649718,0.75,163,0.783653846,0.15819209,0.517062147,0.785573117,13.4944435,12.16963851
13160N2.cif,20.10144,19.04963,0.357515,4008.37,2.32292,0.869377,0,0.571428571,0.342857143,0.076190476,0,0,0,0,0.00952381,0,161,0.670833333,0.076190476,0.231619048,1.652936655,5.894250113,9.044857643
21082N2.cif,28.96942,28.84962,0.50194,1796.99,1.5111,0.734773,0,0.6,0.28,0.04,0.08,0,0,0,0,0.5,136,0.755555556,0.12,0.3968,0.849905028,15.12771449,14.16326119
13101N2.cif,11.08993,9.40655,0.340148,6718.19,2.42142,0.873917,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,1.71345534,8.129961835,12.36841236
13190N2.cif,11.95992,11.74811,0.880317,947.138,0.63,0.394554,0,0.5,0.416666667,0.041666667,0.041666667,0,0,0,0,1,82,0.569444444,0.083333333,0.27,0.269835872,4.012732398,1.123310901
21230N2.cif,10.07568,9.2616,0.439893,5010.37,1.73147,0.751402,0,0.417391304,0.469565217,0.060869565,0.052173913,0,0,0,0,1.166666667,78,0.40625,0.113043478,0.364521739,1.407051663,5.013006268,6.963735065
19144N2.cif,14.40865,14.06447,1.00926,1115.77,0.566873,0.464286,0,0.588235294,0.176470588,0,0.235294118,0,0,0,0,0,103,0.858333333,0.235294118,0.809411765,0.347446182,2.752146978,1.338327395
